Facebook giúp học sinh yếu kém môn Anh văn cải thiện thế nào? ,"Qua các nhóm chia sẻ tài liệu, video dạy phát âm và cơ hội giao tiếp với người bản ngữ"
Phụ huynh nghĩ gì về ảnh hưởng của Facebook đến học tập? ,Nhiều phụ huynh lo ngại nhưng một số thấy lợi ích khi con sử dụng có kiểm soát cho mục đích học
Facebook hỗ trợ giao tiếp học tập như thế nào? ,"Cung cấp nền tảng trao đổi bài, chia sẻ tài liệu và kết nối với bạn học mọi lúc mọi nơi"
"Nếu không có Facebook, việc học nhóm sẽ khó khăn ra sao? ","Sẽ khó duy trì kết nối, chia sẻ tài liệu nhanh chóng và thảo luận nhóm hiệu quả"
Những công cụ nào tốt nhất cho học tập trực tuyến? ,"Facebook, Zoom, Google Classroom đều có ưu điểm riêng tùy theo nhu cầu học tập"
Tính năng Messenger của Facebook giúp học nhóm thế nào? ,"Cho phép tạo nhóm chat, gọi video học tập và chia sẻ tài liệu tức thì"
Giáo viên có ủng hộ dùng Facebook Messenger để học không? ,"Nhiều người đồng ý nếu dùng đúng mục đích, nhưng khuyên dùng ứng dụng chuyên nghiệp hơn"
Twitter giúp nâng cao hiệu suất học tập như thế nào? ,"Twitter cung cấp thông tin ngắn gọn, cập nhật xu hướng học thuật mới nhất từ các chuyên gia"
Twitter có làm giảm khả năng tập trung khi học không? ,"Có, do tính chất tin ngắn và liên tục làm người dùng dễ bị phân tâm khỏi việc học chính"
Các nền tảng viết ngắn ảnh hưởng thế nào đến học tập? ,Giúp tiếp cận thông tin nhanh nhưng khó đi sâu vào các chủ đề phức tạp cần phân tích dài
Làm thế nào dùng hashtag trên Twitter để ôn thi hiệu quả? ,"Theo dõi hashtag liên quan môn học (#ToanTHPT, #OnThiVatLy) để tìm tài liệu và thảo luận"
Giảng viên có khuyến khích dùng Twitter để nghiên cứu không? ,"Một số khuyến khích để cập nhật xu hướng, số khác cho rằng thiếu độ tin cậy học thuật"
Chia sẻ tài liệu trên Twitter giúp gì cho học sinh yếu? ,"Giúp tiếp cận kiến thức được tóm tắt dễ hiểu, hình ảnh minh họa trực quan"
"Nếu không có Twitter, học sinh yếu khó khăn thế nào? ","Thiếu nguồn tài liệu ngắn gọn, dễ tiếp cận để bổ sung kiến thức cơ bản"
Các phương pháp hỗ trợ học sinh yếu kém hiệu quả? ,"Dùng tài liệu trực quan, video ngắn và hệ thống hỏi đáp nhanh như Twitter"
Cụ thể thread Twitter giúp học sinh yếu môn Sử? ,"Các thread tóm tắt sự kiện theo timeline, hình ảnh minh họa giúp dễ nhớ hơn"
Phụ huynh nghĩ gì về việc con dùng Twitter để học? ,Đa số không tin tưởng do lo ngại thông tin sai lệch và nội dung không phù hợp
Tại sao thích bày tỏ ý tưởng học tập trên Twitter? ,"Vì tính nhanh gọn, dễ nhận phản hồi và kết nối với nhiều người cùng quan tâm"
Twitter có hạn chế khả năng diễn đạt ý tưởng học thuật không? ,"Có, do giới hạn ký tự khiến nhiều ý tưởng phức tạp không thể trình bày đầy đủ"
Các nền tảng nào phù hợp để chia sẻ ý tưởng học thuật? ,"Twitter tốt cho ý tưởng ngắn, blog hoặc Medium phù hợp hơn cho nội dung dài"
Cách tối ưu thread Twitter để trình bày ý tưởng khoa học? ,"Chia thành các tweet nối tiếp, kèm hình ảnh minh họa và tài liệu tham khảo"
Giáo viên có đánh giá cao ý tưởng học sinh chia sẻ trên Twitter không? ,"Một số trân trọng, số khác cho rằng thiếu tính học thuật chính thống"
Vì sao tư cách thành viên Twitter quan trọng với bạn? ,"Giúp tiếp cận mạng lưới học thuật, tham gia thảo luận chuyên môn có giá trị"
"Nếu không có tài khoản Twitter, bạn mất đi cơ hội gì? ","Mất kết nối với các chuyên gia, hạn chế nguồn thông tin cập nhật nhanh"
Tầm quan trọng của việc tham gia cộng đồng học thuật trực tuyến? ,"Rất quan trọng để mở rộng kiến thức, nhưng cần chọn lọc cộng đồng chất lượng"
Lợi ích cụ thể khi follow giáo sư trên Twitter? ,"Cập nhật nghiên cứu mới, đặt câu hỏi trực tiếp và học cách tư duy phản biện"
Nhà trường có nên công nhận hoạt động học thuật trên Twitter? ,Có thể xem xét nhưng cần tiêu chí rõ ràng để đảm bảo chất lượng học thuật
MXH thay đổi cách học sinh diễn đạt ý tưởng thế nào? ,"Học sinh quen cách viết ngắn gọn, trực quan hơn nhưng đôi khi thiếu chiều sâu"
MXH có làm giảm khả năng viết luận học thuật không? ,"Có thể, do thói quen viết tắt, dùng ngôn ngữ đơn giản hóa từ MXH"
Tác động của công nghệ đến kỹ năng ngôn ngữ học sinh? ,"Cải thiện khả năng đa phương tiện nhưng giảm kỹ năng viết dài, phức tạp"
Ví dụ cụ thể về ngôn ngữ MXH ảnh hưởng bài luận Văn? ,"Nhiều học sinh vô thức dùng ""ko"" thay ""không"", ""dc"" thay ""được"" trong bài chính thức"
Giáo viên Ngữ văn điều chỉnh cách dạy do MXH thế nào? ,Họ phải dạy học sinh phân biệt ngôn ngữ MXH và văn phong học thuật
MXH trở thành công cụ học trực tuyến hiệu quả bằng cách nào? ,"Qua các nhóm học tập, khóa học mini và hệ thống hỏi đáp nhanh 24/7"
MXH có thể cản trở việc học trực tuyến không? ,"Có, do quá nhiều yếu tố giải trí gây xao nhãng khỏi nội dung học chính"
Đặc điểm chung của nền tảng học tập trực tuyến hiệu quả? ,"Có công cụ quản lý lớp học, chia sẻ tài liệu và tương tác đa chiều"
Cách tạo nhóm học tập hiệu quả trên Facebook? ,"Đặt quy tắc rõ ràng, phân công nhiệm vụ và dùng tính năng livestream giảng bài"
Hiệu trưởng đánh giá thế nào về dạy học qua MXH? ,Xem là giải pháp bổ trợ nhưng không thể thay thế hoàn toàn phương pháp truyền thống
MXH có thay đổi hành vi học tập hiệu quả không? ,"Có, qua các thử thách học tập, mini game giáo dục và hệ thống khen thưởng ảo"
MXH có thể khiến học sinh sao nhãng việc học? ,"Chắc chắn, nếu không có kỷ luật tự giác và công cụ kiểm soát thời gian"
Yếu tố nào khiến MXH tác động mạnh đến hành vi? ,"Tính tương tác cao, phản hồi tức thì và cơ chế phần thưởng dopamine"
Ví dụ cụ thể về thử thách học tập trên TikTok? ,"Các challenge 30 ngày học từ vựng, livestream giải đề thi thu hút hàng nghìn người tham gia"
Tâm lý học giải thích thế nào về tác động hành vi của MXH? ,"Cơ chế ""like"", ""share"" tạo động lực tức thời nhưng khó duy trì hứng thú lâu dài"
MXH giúp giao tiếp với bạn bè hiệu quả hơn không? ,"Có, nhờ khả năng kết nối mọi lúc mọi nơi, đa dạng hình thức tương tác"
MXH có làm giảm tương tác trực tiếp trong học tập? ,"Có thể, khi học sinh ỷ lại vào MXH mà ít trao đổi trực tiếp trên lớp"
Xu hướng giao tiếp của Gen Z trong học tập hiện nay? ,"Ưa chuộng nhắn tin, gửi voice note hơn gặp mặt, nhưng vẫn cần cân bằng cả hai"
Cách dùng Messenger để học nhóm hiệu quả? ,"Tạo nhóm chat riêng, ghim tài liệu quan trọng và đặt lịch họp định kỳ"
Nhà tâm lý học nói gì về giao tiếp học tập qua MXH? ,Khuyến khích nhưng nhấn mạnh phải duy trì kỹ năng giao tiếp trực tiếp
MXH có phân biệt đối xử với học sinh không? ,Thuật toán MXH có thể vô tình ưu tiên nhóm học sinh có điều kiện tiếp cận công nghệ tốt hơn
MXH có thực sự công bằng với mọi đối tượng học sinh? ,"Không hoàn toàn, do chênh lệch về thiết bị, đường truyền internet giữa các vùng miền"
Các yếu tố nhân khẩu học ảnh hưởng thế nào đến học tập trực tuyến? ,"Điều kiện kinh tế, vị trí địa lý và khả năng tiếp cận công nghệ tạo ra khoảng cách số"
Ví dụ cụ thể về học sinh nông thôn khó khăn với MXH? ,"Thiếu smartphone đời mới, internet chập chờn khiến không thể tham gia lớp học trực tuyến"
Tổ chức giáo dục giải quyết bất bình đẳng số thế nào? ,"Cung cấp học bổng thiết bị, phát triển nội dung offline cho vùng khó khăn"
Dùng tài liệu từ Wikipedia có nâng cao điểm số? ,"Có, nếu biết chọn lọc thông tin và đối chiếu từ nhiều nguồn khác nhau"
Chỉ dựa vào Wikipedia có hại cho học tập không? ,"Có hại, do thông tin không phải lúc nào cũng chính xác và thiếu chiều sâu"
Vai trò của nguồn mở trong nghiên cứu học thuật? ,Cung cấp kiến thức nền tảng nhưng cần kết hợp với tài liệu học thuật chính thống
Cách kiểm chứng thông tin Wikipedia khi làm luận văn? ,"Đối chiếu với nguồn dẫn trong bài, kiểm tra độ tin cậy của tác giả và xuất bản"
Giáo sư đánh giá thế nào về việc dùng Wikipedia? ,Chấp nhận làm bước đầu nhưng không cho phép trích dẫn trực tiếp trong bài nghiên cứu
Tài liệu MXH bổ sung kiến thức trên lớp ra sao? ,"Cung cấp ví dụ thực tế, góc nhìn đa chiều và cập nhật mới nhất so với sách giáo khoa"
"Nếu chỉ học từ sách giáo khoa, bạn thiếu điều gì? ","Thiếu kiến thức thực tiễn, xu hướng mới và góc nhìn phản biện từ cộng đồng"
Cân bằng giữa tài liệu truyền thống và MXH khi học? ,"Dùng sách giáo khoa làm nền tảng, MXH để mở rộng và cập nhật kiến thức"
Ví dụ cách dùng YouTube bổ trợ học Vật lý? ,"Xem thí nghiệm ảo, video giải thích hiện tượng khó và bài giảng của giáo sư nổi tiếng"
Nhà xuất bản sách giáo khoa thích ứng thế nào với MXH? ,"Phát triển phiên bản điện tử, tích hợp video và tài liệu bổ sung trực tuyến"
Diễn đàn học thuật MXH giúp hiểu bài trên lớp? ,"Giải đáp thắc mắc nhanh, cung cấp nhiều cách tiếp cận vấn đề khác nhau"
Không tham gia diễn đàn MXH có bất lợi gì? ,"Hạn chế góc nhìn, thiếu cơ hội thảo luận sâu và nhận góp ý đa chiều"
Lợi ích của học tập cộng đồng trực tuyến? ,"Phá bỏ giới hạn địa lý, tiếp cận tri thức toàn cầu và học hỏi từ nhiều nền văn hóa"
Cách tìm diễn đàn chất lượng cho sinh viên Y khoa? ,"Tham gia nhóm được xác minh, có sự tham gia của bác sĩ và trường ĐH uy tín"
Giảng viên có nên tham gia diễn đàn học thuật MXH? ,"Nên, để định hướng thảo luận đúng đắn và cung cấp thông tin chính thống"
Thảo luận nhóm trên MXH đóng góp gì cho học tập? ,"Phát triển kỹ năng làm việc nhóm, tư duy phản biện và giải quyết vấn đề đa chiều"
Chỉ học qua thảo luận MXH có đủ không? ,"Không đủ, vì thiếu tương tác trực quan và khó kiểm soát chất lượng thông tin"
Đặc điểm của nhóm học tập trực tuyến hiệu quả? ,"Có quản trị viên kiến thức, nội quy rõ ràng và tài liệu được kiểm duyệt"
Cách tổ chức buổi thảo luận nhóm trên Zoom hiệu quả? ,"Chuẩn bị agenda trước, chia nhóm phòng họp và ghi chú tập trung"
Nhà giáo dục đánh giá thế nào về thảo luận nhóm MXH? ,Coi là phương pháp bổ trợ cần kết hợp với đánh giá truyền thống
Nghiện MXH ảnh hưởng thế nào đến học tập? ,"Gây mất tập trung, rối loạn giấc ngủ và giảm hiệu suất học tập đáng kể"
Bỏ hoàn toàn MXH có cải thiện học tập không? ,Có thể cải thiện tập trung nhưng cũng mất đi kênh học tập và thông tin hữu ích
Tác động của công nghệ số đến sức khỏe học đường? ,Vừa mang lại tiện ích học tập vừa gây ra các vấn đề sức khỏe tâm thần nếu lạm dụng
Ví dụ cụ thể về ảnh hưởng TikTok đến giấc ngủ học sinh? ,"Nhiều học sinh thức khuya lướt TikTok dẫn đến mệt mỏi, không tập trung khi học"
Bác sĩ tâm lý khuyên gì về dùng MXH để học? ,"Giới hạn thời gian, ưu tiên nội dung giáo dục và cân bằng với hoạt động offline"
MXH khiến bạn mất tập trung học thế nào? ,"Thông báo liên tục, nội dung hấp dẫn và cơ chế cuộn vô tận chiếm thời gian học"
Làm thế nào để MXH không ảnh hưởng việc học? ,"Tắt thông báo, dùng ứng dụng chặn MXH giờ học và đặt mục tiêu sử dụng có chừng mực"
Chiến lược quản lý thời gian với MXH hiệu quả? ,"Phân bổ khung giờ cố định cho MXH, ưu tiên công cụ học tập chuyên biệt"
Cách dùng tính năng Focus Mode trên Facebook? ,"Kích hoạt chế độ này sẽ tạm ẩn các tính năng giải trí, chỉ hiện nhóm học tập"
Chuyên gia năng suất khuyên gì về MXH và học tập? ,Coi MXH là công cụ phục vụ mục tiêu học tập chứ không phải nguồn giải trí chính
Tại sao thời gian MXH không thể thay thế học tập? ,"Vì MXH chủ yếu mang tính giải trí, thiếu cấu trúc bài bản như chương trình học"
Có nên thay thế hoàn toàn giờ học bằng MXH không? ,"Không thể, do thiếu tương tác sư phạm, khó kiểm soát chất lượng kiến thức"
Sự khác biệt cơ bản giữa học truyền thống và qua MXH? ,"Học truyền thống có hệ thống, MXH cung cấp kiến thức rời rạc nhưng cập nhật nhanh"
Ví dụ cụ thể về kiến thức không thể học qua MXH? ,"Kỹ năng thí nghiệm hóa học, thực hành phẫu thuật cần thiết bị và hướng dẫn trực tiếp"
Triết lý giáo dục đánh giá thế nào về vai trò của MXH? ,Xem như công cụ hỗ trợ nhưng nhấn mạnh giá trị của tương tác thầy-trò trực tiếp
 Tại sao kết quả học tập của bạn không được cải thiện kể từ khi bạn tham gia vào các trang MXH?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về tại sao điểm số của bạn không được cải thiện kể từ khi bạn tham gia vào các trang mạng xã hội?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: tại sao điểm số của bạn không được cải thiện kể từ khi bạn tham gia vào các trang mạng xã hội?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, tại sao điểm số của bạn không được cải thiện kể từ khi bạn tham gia vào các trang mạng xã hội?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy tại sao điểm số của bạn không được cải thiện kể từ khi bạn tham gia vào các trang mạng xã hội? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn kiểm tra MXH bao nhiêu lần trong khoảng thời gian 15 phút trước khi đi ngủ?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về bạn kiểm tra mạng xã hội bao nhiêu lần trong khoảng thời gian 15 phút trước khi đi ngủ?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn kiểm tra mạng xã hội bao nhiêu lần trong khoảng thời gian 15 phút trước khi đi ngủ?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn kiểm tra mạng xã hội bao nhiêu lần trong khoảng thời gian 15 phút trước khi đi ngủ?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy bạn kiểm tra mạng xã hội bao nhiêu lần trong khoảng thời gian 15 phút trước khi đi ngủ? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn thường xuyên lướt MXH trong khi ăn sáng vào buổi sáng như thế nào?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về bạn thường xuyên lướt mạng xã hội trong khi ăn sáng vào buổi sáng như thế nào?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn thường xuyên lướt mạng xã hội trong khi ăn sáng vào buổi sáng như thế nào?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn thường xuyên lướt mạng xã hội trong khi ăn sáng vào buổi sáng như thế nào?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy bạn thường xuyên lướt mạng xã hội trong khi ăn sáng vào buổi sáng như thế nào? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn sử dụng MXH bao nhiêu lần trong bữa tối?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về bạn sử dụng mạng xã hội bao nhiêu lần trong bữa tối?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn sử dụng mạng xã hội bao nhiêu lần trong bữa tối?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn sử dụng mạng xã hội bao nhiêu lần trong bữa tối?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy bạn sử dụng mạng xã hội bao nhiêu lần trong bữa tối? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn thường xuyên truy cập MXH trong vòng 15 phút đầu tiên sau khi thức dậy như thế nào?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về bạn thường xuyên truy cập mạng xã hội trong vòng 15 phút đầu tiên sau khi thức dậy như thế nào?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn thường xuyên truy cập mạng xã hội trong vòng 15 phút đầu tiên sau khi thức dậy như thế nào?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn thường xuyên truy cập mạng xã hội trong vòng 15 phút đầu tiên sau khi thức dậy như thế nào?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy bạn thường xuyên truy cập mạng xã hội trong vòng 15 phút đầu tiên sau khi thức dậy như thế nào? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn sử dụng MXH thường xuyên như thế nào trong khi ăn trưa?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về bạn sử dụng mạng xã hội thường xuyên như thế nào trong khi ăn trưa?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn sử dụng mạng xã hội thường xuyên như thế nào trong khi ăn trưa?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn sử dụng mạng xã hội thường xuyên như thế nào trong khi ăn trưa?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy bạn sử dụng mạng xã hội thường xuyên như thế nào trong khi ăn trưa? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn có so sánh mình với người khác trên MXH không? Bạn cảm thấy thế nào?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về bạn có so sánh mình với người khác trên mạng xã hội không? bạn cảm thấy thế nào?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn có so sánh mình với người khác trên mạng xã hội không? bạn cảm thấy thế nào?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn có so sánh mình với người khác trên mạng xã hội không? bạn cảm thấy thế nào?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy bạn có so sánh mình với người khác trên mạng xã hội không? bạn cảm thấy thế nào? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn cân bằng việc sử dụng MXH và trách nhiệm học tập như thế nào?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về bạn cân bằng việc sử dụng mạng xã hội và trách nhiệm học tập như thế nào?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn cân bằng việc sử dụng mạng xã hội và trách nhiệm học tập như thế nào?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn cân bằng việc sử dụng mạng xã hội và trách nhiệm học tập như thế nào?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy bạn cân bằng việc sử dụng mạng xã hội và trách nhiệm học tập như thế nào? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Mạng xã hội có giúp bạn xây dựng mạng lưới chuyên nghiệp không?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về mạng xã hội có giúp bạn xây dựng mạng lưới chuyên nghiệp không?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: mạng xã hội có giúp bạn xây dựng mạng lưới chuyên nghiệp không?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, mạng xã hội có giúp bạn xây dựng mạng lưới chuyên nghiệp không?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy mạng xã hội có giúp bạn xây dựng mạng lưới chuyên nghiệp không? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn có nghĩ rằng nghiện MXH là một vấn đề đối với học sinh không?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về bạn có nghĩ rằng nghiện mạng xã hội là một vấn đề đối với học sinh không?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn có nghĩ rằng nghiện mạng xã hội là một vấn đề đối với học sinh không?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn có nghĩ rằng nghiện mạng xã hội là một vấn đề đối với học sinh không?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy bạn có nghĩ rằng nghiện mạng xã hội là một vấn đề đối với học sinh không? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn cảm thấy thế nào khi tạm ngừng sử dụng MXH?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về bạn cảm thấy thế nào khi tạm ngừng sử dụng mạng xã hội?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn cảm thấy thế nào khi tạm ngừng sử dụng mạng xã hội?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn cảm thấy thế nào khi tạm ngừng sử dụng mạng xã hội?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy bạn cảm thấy thế nào khi tạm ngừng sử dụng mạng xã hội? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn nghĩ những biện pháp nào có thể làm giảm tác động tiêu cực của MXH đối với học sinh?,Vì thời gian dùng MXH thay thế cho việc học.
 Người khác (bạn bè/giáo viên) có nhận xét gì về bạn nghĩ những biện pháp nào có thể làm giảm tác động tiêu cực của mạng xã hội đối với học sinh?,Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn nghĩ những biện pháp nào có thể làm giảm tác động tiêu cực của mạng xã hội đối với học sinh?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn nghĩ những biện pháp nào có thể làm giảm tác động tiêu cực của mạng xã hội đối với học sinh?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
 Có bao giờ bạn thấy bạn nghĩ những biện pháp nào có thể làm giảm tác động tiêu cực của mạng xã hội đối với học sinh? lại giúp ích thay vì gây hại không?,"Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
" Bạn có nghĩ MXH ảnh hưởng đến sức khỏe tinh thần của bạn không? Nếu có, thì ảnh hưởng như thế nào?",Vì thời gian dùng MXH thay thế cho việc học.
" Người khác (bạn bè/giáo viên) có nhận xét gì về bạn có nghĩ mạng xã hội ảnh hưởng đến sức khỏe tinh thần của bạn không? nếu có, thì ảnh hưởng như thế nào?",Bạn bè nói tôi hay mất tập trung vì MXH.
" Theo bạn, sinh viên nói chung gặp phải điều gì liên quan đến: bạn có nghĩ mạng xã hội ảnh hưởng đến sức khỏe tinh thần của bạn không? nếu có, thì ảnh hưởng như thế nào?",Nhiều sinh viên sao nhãng việc học do dùng MXH quá nhiều.
" Trong tuần vừa qua, bạn có nghĩ mạng xã hội ảnh hưởng đến sức khỏe tinh thần của bạn không? nếu có, thì ảnh hưởng như thế nào?",Tuần rồi tôi dùng MXH quá mức và không ôn bài kịp.
" Có bao giờ bạn thấy bạn có nghĩ mạng xã hội ảnh hưởng đến sức khỏe tinh thần của bạn không? nếu có, thì ảnh hưởng như thế nào? lại giúp ích thay vì gây hại không?","Nếu dùng đúng cách, MXH có thể giúp học tốt hơn."
 Bạn nghĩ giáo viên hoặc tổ chức có thể sử dụng MXH để hỗ trợ việc học như thế nào?,Vì thời gian dùng MXH thay thế cho việc học.
